temperature_null_frac,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_slope,temperature_delta,humidity_null_frac,humidity_mean,humidity_std,humidity_min,humidity_max,humidity_slope,humidity_delta,pressure_null_frac,pressure_mean,pressure_std,pressure_min,pressure_max,pressure_slope,pressure_delta,light_null_frac,light_mean,light_std,light_min,light_max,light_slope,light_delta,voltage_null_frac,voltage_mean,voltage_std,voltage_min,voltage_max,voltage_slope,voltage_delta,current_null_frac,current_mean,current_std,current_min,current_max,current_slope,current_delta,voltage_sag_frac,voltage_swell_frac,voltage_dropout_frac,vibration_sum,vibration_max,vibration_active_frac,vibration_burst_max_s,motion_frac,motion_transitions,motion_longest_run_s,abs_humidity_mean,abs_humidity_std,abs_humidity_slope,dewpoint_mean,temp_rh_corr,run_id,atm_id,window_start_ts,window_end_ts,label,stage1,fine_state,purity,ambiguous,severity,run_subtype,time_to_failure_s
0,40.4516,0.024388,40.38,40.51,0.00940144,0.09,0,23.5132,0.0531276,23.36,23.68,-0.0149448,-0.12,0,1006.53,0.0451015,1006.39,1006.63,0.0159542,-0.01,0,176.343,1.43636,172.7,180.6,0.0202629,-1.8,0,228.09,1.0771,225.2,230.1,-0.544981,-2.2,0,2.05393,0.00842661,2.0328,2.076,-2.62296e-05,0.0032,0,0,0,1,1,0.00333333,1,0,0,0,11.1738,0.0266053,-0.001708,15.6664,-0.227042,RUN_00037,ATM_038,1794069812,1794070111,COOLING_FAILURE,ABNORMAL,COOLING_FAILURE,1,False,0.9365,COOLING_DEGRADATION,3166
0,29.2543,0.101169,29.08,29.46,0.0671647,0.29,0,55.8236,0.372607,55.13,56.46,-0.252317,-1.21,0,1007.98,0.0734481,1007.86,1008.15,0.032531,0.13,0,388.793,9.73348,372.7,400.2,-5.05169,-2,0,229.415,1.00275,227,231.6,0.383967,1,0,1.4185,0.00593784,1.4024,1.4352,6.13553e-05,0.004,0,0,0,6177,55,0.566667,140,0.826667,2,142,14.3008,0.0261397,-0.00987122,19.5238,-0.968679,RUN_00112,ATM_013,1800489266,1800489565,TAMPER,ABNORMAL,TAMPER,1,False,41.0249,TAMPER,
0,28.9636,0.0411211,28.84,29.04,0.0221772,0.1,0,88.1094,0.270942,87.74,88.74,-0.168212,-0.74,0,1010.64,0.0441623,1010.51,1010.75,0.020342,0.05,0,191.516,1.36966,187.9,196.2,-0.0815516,0.8,0,236.036,0.616688,234.5,237.5,0.0331097,-0.6,0,1.42404,0.00597008,1.4088,1.4408,0.000227992,0,0,0,0,2,1,0.00666667,1,0,0,0,22.42,0.0375446,-0.0149452,26.7944,-0.857639,RUN_00064,ATM_011,1796381953,1796382252,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.5812,HIGH_HUMIDITY,
0,30.0248,0.0614514,29.91,30.17,-0.0339338,-0.03,0,57.8093,1.08248,56.28,59.93,0.741245,3.47,0,1007.34,0.0354032,1007.24,1007.46,-0.00684021,0.02,0,364.726,9.60663,349.4,376.5,5.33277,19,0,228.487,1.20302,225.7,230.8,0.663763,1.3,0,1.41133,0.00623846,1.396,1.4296,4.39365e-05,-0.008,0,0,0,10,2,0.0266667,4,0.386667,1,116,15.521,0.252271,0.172933,20.8048,-0.842562,RUN_00053,ATM_035,1795402560,1795402859,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.4509,HIGH_HUMIDITY,
0,28.9249,0.0476899,28.76,29.01,0.02259,0.14,0,54.1135,0.148164,53.89,54.55,-0.0658746,-0.36,0,1006.24,0.0777273,1006.07,1006.45,-0.0490972,-0.21,0,191.681,1.51636,186.8,196.4,-0.0267363,-2.6,0,235.197,0.652501,233.3,237,-0.165177,0.1,0,1.42449,0.0253356,1.3456,1.5168,0.000596615,0.0016,0,0,0,1,1,0.00333333,1,0,0,0,13.6101,0.022307,0.00197865,18.7192,-0.830839,RUN_00190,ATM_011,1807208336,1807208635,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,12.0553,SENSOR_NOISE,
0,29.5549,0.10814,29.3,29.72,-0.0670805,-0.19,0,53.4799,0.385112,52.91,54.26,0.238849,0.82,0,1007.42,0.0932601,1007.2,1007.59,-0.0593799,-0.25,0,383.117,10.1923,371.2,399.4,4.88028,-5.9,0,262.072,0.888228,260.1,264.4,-0.251507,-0.4,0,1.41057,0.00590011,1.3928,1.424,-1.55202e-05,0.0008,0,1,0,23,5,0.03,4,0.61,2,171,13.94,0.0271455,0.00925012,19.1134,-0.971559,RUN_00083,ATM_030,1797993308,1797993607,POWER_FAILURE,ABNORMAL,POWER_OVERVOLTAGE,1,False,39.0042,POWER_OVERVOLTAGE,
0,29.3575,0.0984475,29.15,29.53,-0.0660431,-0.28,0,55.6111,0.414379,54.91,56.41,0.284774,1.45,0,1009.34,0.071111,1009.15,1009.52,-0.0414817,-0.32,0,184.213,1.3957,180.4,187.7,-0.00665874,1,0,230.687,1.48837,223.2,234.3,-0.564398,-4.3,0,1.41257,0.00612916,1.396,1.4296,7.96596e-05,0.0024,0,0,0,2249,29,0.4,119,0.403333,2,121,14.3125,0.0368363,0.0197187,19.5583,-0.964716,RUN_00139,ATM_025,1802867227,1802867526,TAMPER,ABNORMAL,TAMPER,1,False,38.8105,TAMPER,
0,28.1124,0.0744451,28.01,28.3,-0.0451406,-0.17,0,54.3395,0.162968,53.88,54.67,0.0546582,0,0,1006.47,0.0454521,1006.34,1006.58,0.0105948,0.02,0,379.951,8.87826,356.9,388.2,4.20158,27,0.00333333,230.598,0.691427,228.5,232.5,-0.163976,-1.2,0,1.41405,0.00558358,1.3936,1.428,4.15365e-05,0.0096,0,0,0,3,1,0.01,1,0.16,1,48,13.0219,0.0377386,-0.021684,18.0328,-0.762017,RUN_00059,ATM_006,1795907430,1795907729,NORMAL,HEALTHY,NORMAL,1,False,0.4595,HIGH_HUMIDITY,
0,28.9625,0.0952545,28.87,29.26,0.0346771,0.3,0,53.6711,0.230449,52.96,53.94,-0.0743648,-0.67,0,1005.41,0.0384317,1005.3,1005.51,0.0157435,0.03,0,313.636,10.7517,293,324.4,-6.14924,-26.6,0,231.959,10.4548,191.9,265.7,0.538942,-17.2,0,1.41935,0.00562348,1.4016,1.4344,-0.000143127,-0.0088,0.02,0.0533333,0,11,3,0.0233333,3,0.293333,1,88,13.5378,0.0275008,0.00826705,18.6227,-0.94636,RUN_00093,ATM_043,1798862954,1798863253,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,28.9373,POWER_INSTABILITY,
0,29.846,0.0575679,29.73,29.99,0.0248876,0.05,0,52.0376,0.22457,51.69,52.57,0.136876,0.73,0,1006.67,0.0901553,1006.5,1006.89,-0.0483505,-0.17,0,417.911,8.55426,396.4,425.5,0.562694,0.1,0,228.097,0.947238,226,230.2,-0.327177,0.4,0,1.41666,0.00617383,1.4024,1.4328,-0.000316526,-0.0032,0,0,0,7,2,0.02,3,0.186667,2,56,13.8011,0.0872968,0.057909,18.944,0.277834,RUN_00005,ATM_036,1791250476,1791250775,NORMAL,HEALTHY,NORMAL,1,False,0,NORMAL,
0,29.2571,0.0614908,29.1,29.36,-0.0389644,-0.19,0,60.5374,0.337939,60.02,61.27,0.227292,0.88,0,1007.17,0.0513028,1007.05,1007.27,0.0267384,0.08,0,182.258,2.04112,160,186.9,-0.268404,-23.8,0,229.85,0.594671,228.1,231.5,0.0365111,-1.5,0,1.41876,0.00587303,1.4048,1.4336,8.10676e-05,0.0128,0,0,0,2,1,0.00666667,1,0.00333333,1,1,15.5542,0.0417632,0.0234977,20.8378,-0.926606,RUN_00085,ATM_013,1798183032,1798183331,NORMAL,HEALTHY,NORMAL,1,False,40.3002,POWER_OVERVOLTAGE,
0,32.4217,0.401262,31.66,33.11,0.277554,1.38,0,42.2453,0.966574,40.62,44.11,-0.66717,-3.44,0,1007.65,0.112991,1007.43,1007.86,0.0752431,0.32,0,191.592,1.46827,188.4,196.1,0.100321,0.2,0,226.2,0.661715,223.8,228.4,0.0785369,0.8,0,0.923587,0.00433452,0.9096,0.936,-0.000283064,-0.0072,0,0,0,2,1,0.00666667,1,0,0,0,12.9413,0.0241137,-0.00238555,17.9547,-0.99644,RUN_00046,ATM_011,1794841442,1794841741,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.967,FAN_STALL,
0,28.6395,0.0359084,28.56,28.75,-0.00549539,-0.01,0,51.5256,0.230602,50.97,51.88,-0.144157,-0.73,0.05,1006.6,2.27374e-13,1006.6,1006.6,0,0,0,185.048,1.4303,180.2,189.6,-0.25799,0,0,228.676,0.763473,226.1,230.7,-0.269088,-1.4,0,1.41824,0.00571165,1.4024,1.432,-4.55685e-05,0.0024,0,0,0,3,1,0.01,1,0,0,0,12.7243,0.06193,-0.040517,17.6748,-0.089392,RUN_00163,ATM_015,1804922056,1804922355,SENSOR_FAULT,ABNORMAL,SENSOR_STUCK,1,False,1,SENSOR_STUCK,
0,27.8611,0.126676,27.61,28.09,0.0865215,0.42,0,54.9598,0.454448,54.16,55.69,-0.312428,-1.47,0,1007.8,0.0841524,1007.63,1008,0.0262502,0.09,0,188.452,1.39321,184.8,192.5,-0.05675,0.6,0,230.723,0.628414,228.6,232.5,-0.0954824,-1.3,0,1.45948,0.00576084,1.4424,1.4744,-2.13122e-05,0.004,0,0,0,2,1,0.00666667,1,0,0,0,12.9602,0.0233249,-0.00875282,17.9798,-0.981459,RUN_00173,ATM_024,1805812096,1805812395,SENSOR_FAULT,ABNORMAL,SENSOR_BIAS,1,False,19.4077,SENSOR_BIAS,
0,28.1008,0.137123,27.84,28.27,0.0889631,0.33,0,57.2838,0.465686,56.72,58.12,-0.300503,-1.2,0,1006.76,0.129487,1006.57,1006.99,0.0838099,0.34,0,179.791,11.0079,162.1,192.7,0.379667,-0.7,0,228.449,8.40149,194.2,233.4,0.341113,-0.6,0,1.41563,0.00595354,1.3968,1.4336,-0.000312494,0.004,0.06,0,0,9,3,0.0166667,5,0.406667,2,122,13.729,0.0220511,-0.00192194,18.8638,-0.981403,RUN_00088,ATM_020,1798386940,1798387239,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,29.0838,POWER_INSTABILITY,
0,38.4493,0.205174,38.07,38.81,0.141402,0.68,0,31.0673,0.31137,30.47,31.65,-0.213281,-1.01,0,1007.75,0.153863,1007.42,1007.99,0.0855438,0.32,0,182.054,1.41488,178.6,187.4,-0.0453992,-0.7,0,231.967,0.917581,229.7,234.1,-0.444634,-2.4,0,0.918912,0.00396118,0.908,0.9288,0.000285571,-0.0016,0,0,0,0,0,0,0,0,0,0,13.2866,0.0292874,0.00942326,18.367,-0.982948,RUN_00043,ATM_023,1794508992,1794509291,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.9563,FAN_STALL,
0,36.9465,0.0267473,36.87,37.02,-0.0111531,-0.03,0,33.4416,0.0837476,33.23,33.65,-0.0454012,-0.27,0,1008.59,0.0361851,1008.49,1008.67,-0.00954971,-0.04,0,191.062,1.39879,187.2,194.7,0.0782929,2.1,0,226.993,0.745867,224.5,229.1,0.288957,2.3,0,1.995,0.0078539,1.9736,2.0168,8.43209e-05,0.0184,0,0,0,0,0,0,0,0,0,0,13.1676,0.0467012,-0.0263139,18.2398,0.509541,RUN_00032,ATM_028,1793630592,1793630891,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.851,COOLING_DEGRADATION,
0,29.116,0.051471,29.02,29.31,0.0299151,0.27,0,83.8377,0.271221,82.95,84.31,-0.17772,-1.26,0,1007.91,0.0389692,1007.79,1008.01,0.0138006,0.13,0,184.753,10.4331,165.2,195.6,1.12187,0.3,0,226.364,0.6582,224.5,228.1,-0.196252,-0.8,0,1.42359,0.00623948,1.4064,1.4384,0.000233517,0.0024,0,0,0,2,1,0.00666667,1,0.306667,2,56,21.5512,0.0325271,-0.00903242,26.1015,-0.894395,RUN_00050,ATM_011,1795164743,1795165042,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.5939,HIGH_HUMIDITY,
0,28.3781,0.0348499,28.31,28.47,0.0160236,0.11,0,52.7987,0.244274,52.25,53.2,-0.162661,-0.77,0,1009.35,0.038416,1009.25,1009.45,0.0141216,0.05,0,196.199,1.48829,192,201.5,0.00170402,3.4,0,228.63,1.19261,225.6,231.1,0.237849,1.5,0,1.41467,0.0690319,1.2136,1.5824,0.000254925,0.148,0,0,0,1,1,0.00333333,1,0,0,0,12.8089,0.0451396,-0.0283126,17.8213,-0.732146,RUN_00193,ATM_039,1807530749,1807531048,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,32.1381,SENSOR_NOISE,
0,27.6409,0.0939975,27.45,27.82,-0.0635278,-0.3,0,85.9133,0.449197,85.21,86.76,0.307624,1.32,0,1008.59,0.0454847,1008.48,1008.7,-0.0198864,-0.01,0,176.906,1.40857,173.3,180.5,-0.0347457,0.1,0,227.723,0.808107,225.7,229.8,-0.056546,-0.4,0.00333333,1.41591,0.00594979,1.3984,1.4328,0.000450474,-0.0144,0,0,0,1,1,0.00333333,1,0,0,0,20.2134,0.0274881,-0.00240157,25.0683,-0.970828,RUN_00056,ATM_016,1795696959,1795697258,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.5969,HIGH_HUMIDITY,
0,29.0637,0.0224216,29,29.14,-5.04006e-05,0.09,0,57.283,0.11614,56.98,57.53,0.0672593,-0.04,0,1009.01,0.0571511,1008.89,1009.16,-0.0319237,-0.27,0,181.088,7.81469,159.9,188.5,3.24226,19.1,0,229.1,0.904728,226.8,231.3,0.452592,1.2,0,1.41328,0.00636494,1.3976,1.4296,0.000356196,0.0064,0,0,0,5376,66,0.5,83,0.506667,2,85,14.5041,0.0331567,0.0178618,19.7625,-0.183045,RUN_00139,ATM_025,1802872027,1802872326,TAMPER,ABNORMAL,TAMPER,1,False,38.8105,TAMPER,
0,27.7047,0.101151,27.55,27.94,-0.0672225,-0.32,0,56.1259,0.371873,55.36,56.71,0.251289,1.22,0,1006.65,0.0458699,1006.52,1006.78,0.00706541,0.04,0,188.851,1.32787,184.2,193.3,0.0199416,2.1,0,221.839,17.4986,140.1,241.1,5.53993,42.4,0,1.42198,0.0393161,1.3992,1.6792,-0.00655602,-0.008,0.143333,0,0.0233333,2,1,0.00666667,1,0,0,0,13.1335,0.0224994,0.0073351,18.1687,-0.970534,RUN_00088,ATM_020,1798390780,1798391079,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,29.0838,POWER_INSTABILITY,
0,32.6681,0.242875,32.24,33.13,0.167615,0.75,0,42.2879,0.43843,41.5,43.14,-0.30174,-1.55,0,1009.55,0.0452354,1009.41,1009.64,-0.0212436,-0.11,0,191.208,1.46691,186.8,194.7,-0.030159,-3.3,0,229.692,0.675794,227.6,231.9,0.224348,1,0,1.99458,0.00874518,1.9696,2.02,0.000683197,0.0216,0,0,0,2,1,0.00666667,1,0,0,0,13.1177,0.0506363,0.0312232,18.1956,-0.989082,RUN_00032,ATM_028,1793626392,1793626691,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.851,COOLING_DEGRADATION,
0,30.0386,0.548951,29.08,30.98,0.380029,1.89,0,47.9705,1.40318,45.56,50.49,-0.971209,-4.93,0,1007.84,0.0905332,1007.62,1008.02,-0.0254235,-0.17,0,182.117,1.3398,178.3,185.5,0.0472619,0.9,0,230.417,0.666408,228.1,232.3,0.0706781,0.8,0,0.918264,0.00431316,0.908,0.932,2.00002e-05,-0.0096,0,0,0,1,1,0.00333333,1,0,0,0,12.823,0.0364528,0.0211283,17.8147,-0.998666,RUN_00043,ATM_023,1794506712,1794507011,COOLING_FAILURE,ABNORMAL,FAN_STALL,1,False,0.9563,FAN_STALL,
0,27.2937,0.069622,27.19,27.47,0.044445,0.23,0,56.3253,0.281163,55.62,56.72,-0.185593,-0.97,0,1009.7,0.0442226,1009.61,1009.82,0.00288257,0.02,0,176.943,1.32943,171.6,180.6,0.0248749,3.9,0,257.101,1.90142,248.3,259.8,-0.592268,-1.5,0,1.41576,0.00608894,1.3984,1.4336,0.000362287,0.0096,0,0.96,0,1,1,0.00333333,1,0,0,0,12.8218,0.0217783,-0.00911879,17.8426,-0.952522,RUN_00084,ATM_016,1798118684,1798118983,POWER_FAILURE,ABNORMAL,POWER_OVERVOLTAGE,1,False,24.5297,POWER_OVERVOLTAGE,
0,37.2304,0.0282279,37.14,37.31,-0.0127331,-0.04,0,32.9134,0.0854147,32.73,33.14,0.0467377,0.33,0,1008.82,0.0612492,1008.65,1008.96,-0.0294083,-0.17,0,302.711,2.06985,297,309.1,0.964699,7.5,0,229.001,0.856874,227.1,231.5,-0.407411,-2.5,0,1.98809,0.00875481,1.9664,2.0128,0.000140951,0.0024,0,0,0,1,1,0.00333333,1,0,0,0,13.1588,0.0306013,0.0101403,18.233,-0.501488,RUN_00034,ATM_024,1793741868,1793742167,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.8426,COOLING_DEGRADATION,-1799
0,29.3329,0.0830127,29.13,29.49,-0.0554803,-0.33,0,52.2372,0.365085,51.75,53.05,0.241388,1.16,0,1007.82,0.104302,1007.63,1008.02,-0.0607449,-0.18,0,405.145,1.38251,401.5,408.6,-0.062542,-2.3,0,230.161,0.823633,227.9,232.3,0.296667,0.4,0,1.41766,0.00625182,1.396,1.4344,0.000243277,-0.004,0,0,0,0,0,0,0,0,0,0,13.4266,0.0403601,0.0201904,18.5319,-0.946211,RUN_00008,ATM_010,1791508796,1791509095,NORMAL,HEALTHY,NORMAL,1,False,0,NORMAL,
0,28.7932,0.0750495,28.59,28.89,0.0309225,0.17,0,49.58,0.242095,49.12,50.16,0.119348,0.55,0,1007.7,0.0429376,1007.59,1007.81,-0.0211249,-0.02,0,378.594,10.7233,363.7,393.3,1.49018,-26.8,0,251.577,0.737601,249.7,254,-0.062486,0,0,1.41679,0.00594121,1.3992,1.4304,-0.000225923,-0.0176,0,0.0266667,0,22,3,0.0433333,5,0.486667,3,108,12.3324,0.0789836,0.0530316,17.2063,-0.085328,RUN_00080,ATM_005,1797735098,1797735397,POWER_FAILURE,ABNORMAL,POWER_OVERVOLTAGE,1,False,23.0814,POWER_OVERVOLTAGE,
0,28.4847,0.0360309,28.38,28.56,0.0135084,0.03,0,54.7963,0.104307,54.53,55.04,0.0304321,0.17,0,1008.44,0.0332649,1008.34,1008.52,0.00785875,-0.02,0,181.209,11.1553,165,194.1,3.26696,1,0,226.133,0.766261,224.2,228.3,-0.264192,-2.3,0,1.41775,0.00587202,1.4008,1.4344,-0.00019804,-0.0104,0,0,0,6,3,0.0133333,1,0.41,2,123,13.4007,0.033868,0.0182485,18.5116,-0.231017,RUN_00171,ATM_029,1805640471,1805640770,SENSOR_FAULT,ABNORMAL,SENSOR_BIAS,1,False,30.0636,SENSOR_BIAS,
0,28.2434,0.0524828,28.13,28.38,0.0326177,0.19,0,69.8043,1.62763,66.71,72.44,1.12415,5.73,0,1006.34,0.0600083,1006.21,1006.47,0.0175467,0.19,0,429.012,1.34235,425.5,432.2,0.105269,1.5,0,231.883,0.665657,230.3,233.5,-0.166647,-0.5,0,1.41466,0.00532466,1.3984,1.4312,0.000113324,0.0032,0,0,0,0,0,0,0,0,0,0,16.9643,0.453492,0.313526,22.2011,0.878413,RUN_00059,ATM_006,1795913250,1795913549,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.4595,HIGH_HUMIDITY,
0,28.9,0.0264575,28.82,28.97,-0.00235869,-0.05,0,52.6525,0.122578,52.34,52.88,0.0306098,0.13,0,1007.36,0.0674802,1007.22,1007.51,0.0370524,0.16,0,217.849,1.78631,213.4,223.8,0.685178,-1.3,0,227.357,0.820034,225.5,229.7,0.381612,1.2,0,1.41953,0.0291268,1.2504,1.5944,0.00132552,-0.0152,0,0,0,2,1,0.00666667,1,0,0,0,13.2004,0.0257442,0.00550695,18.2592,-0.574139,RUN_00183,ATM_042,1806609669,1806609968,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,2.9382,SENSOR_SPIKE,
0,28.8799,0.125939,28.62,29.11,0.0485389,0.22,0,57.2747,0.396198,56.57,58.1,-0.134769,-0.55,0,1007.82,0.0440718,1007.7,1007.95,-0.00215056,-0.02,0,189.635,33.8579,108.8,274.3,5.81246,27.5,0,233.545,0.668085,231.7,235.2,-0.164532,-2.9,0,1.42006,0.0057737,1.4056,1.4384,-5.10939e-05,-0.0056,0,0,0,18,3,0.0433333,4,0.44,2,132,14.3618,0.0235243,0.00699166,19.5883,-0.976295,RUN_00192,ATM_021,1807429329,1807429628,SENSOR_FAULT,ABNORMAL,SENSOR_NOISE,1,False,38.8505,SENSOR_NOISE,
0.00333333,27.7216,0.0814658,27.54,27.86,-0.0528947,-0.2,0,50.2469,0.0955304,50.04,50.56,0.0405209,0.28,0,1005.04,0.0563842,1004.89,1005.16,-0.0255883,-0.08,0,190.465,1.42988,186.4,194.5,-0.00860276,1,0,226.357,0.745867,224.5,228.6,0.266311,2.1,0,1.4136,0.00609874,1.3984,1.4376,-6.81608e-06,0.0112,0,0,0,0,0,0,0,0,0,0,11.7631,0.0433962,-0.0270856,16.4339,-0.714173,RUN_00179,ATM_019,1806256082,1806256381,SENSOR_FAULT,ABNORMAL,SENSOR_DRIFT,1,False,100.456,SENSOR_DRIFT,
0,29.4202,0.0505863,29.31,29.53,0.0134989,0.07,0,56.8865,0.380054,56.19,57.57,-0.246811,-1.31,0,1004.74,0.0562958,1004.63,1004.91,0.0232829,0.05,0,197.601,10.878,184.3,214.5,-1.32297,17.2,0,226.91,0.992938,224.6,229.9,0.533642,3.3,0,1.41271,0.00607778,1.3968,1.4272,0.000140172,-0.0072,0,0,0,11,3,0.02,3,0.56,3,124,14.772,0.0816899,-0.0542872,19.9824,-0.625371,RUN_00092,ATM_008,1798784295,1798784594,NORMAL,HEALTHY,NORMAL,1,False,28.7005,POWER_INSTABILITY,
0,29.0553,0.0905995,28.85,29.21,-0.0607097,-0.25,0,54.6826,0.0632777,54.54,54.87,0.0171961,0.07,0,1008.66,0.0505258,1008.56,1008.85,0.0119667,0.14,0,431.286,1.5286,426.8,435,-0.169557,-2.5,0.00333333,201.749,1.12732,199.8,205.2,0.550735,2.2,0,1.41995,0.00627799,1.4032,1.4376,-0.000406362,0.0056,1,0,0,1,1,0.00333333,1,0,0,0,13.8291,0.0684976,-0.045377,19.0077,-0.452858,RUN_00076,ATM_024,1797384725,1797385024,POWER_FAILURE,ABNORMAL,POWER_UNDERVOLTAGE,1,False,28.5612,POWER_UNDERVOLTAGE,
0,29.2224,0.0802209,29.09,29.37,0.0529146,0.21,0,89.9041,0.409793,89.15,90.52,-0.278463,-1.18,0,1008.38,0.0524204,1008.23,1008.51,-0.00723075,0.07,0,181.832,2.83003,158.3,186.4,0.345744,21.8,0,234.482,1.2312,229.6,236.3,0.194459,-1.7,0,1.4188,0.00598291,1.4,1.4352,0.000107788,0.0064,0,0,0,0,0,0,0,0.02,1,6,23.3055,0.0302202,-0.000811126,27.3928,-0.963246,RUN_00058,ATM_023,1795855987,1795856286,HIGH_HUMIDITY,ABNORMAL,HIGH_HUMIDITY,1,False,0.6286,HIGH_HUMIDITY,
0,28.4528,0.0711431,28.27,28.57,-0.0459462,-0.22,0,49.6203,0.255865,49.22,50.23,0.162827,0.77,0,1005.56,0.0788222,1005.4,1005.75,-0.0474927,-0.22,0,196.143,1.40401,191.9,199.7,-0.0560833,1.9,0,232.951,1.53309,226.2,235.3,-0.0414271,0.2,0,1.41581,0.00583108,1.4,1.432,-0.000175629,-0.0024,0,0,0,2,1,0.00666667,1,0,0,0,12.1225,0.0236719,0.00807706,16.9071,-0.940768,RUN_00102,ATM_039,1799684239,1799684538,NORMAL,HEALTHY,NORMAL,1,False,1236,POWER_OUTAGE,
0,29.0898,0.117051,28.83,29.28,-0.0789957,-0.31,0,52.6184,0.202181,52.24,53.07,0.134146,0.54,0,1009.12,0.0881003,1008.92,1009.31,-0.0548693,-0.32,0,438.42,6.22019,413.8,445,1.34986,21.9,0,229.361,0.766233,227.2,231.3,-0.0931837,0.9,0,1.41152,0.00621846,1.3928,1.4264,1.14135e-06,0.0072,0,0,0,1,1,0.00333333,1,0.08,1,24,13.3167,0.0447359,-0.02674,18.424,-0.94871,RUN_00018,ATM_026,1792377773,1792378072,NORMAL,HEALTHY,NORMAL,1,False,0,NORMAL,
0,29.0649,0.12381,28.82,29.27,-0.0837825,-0.41,0,52.8241,0.601691,51.76,53.95,0.415101,2,0,1007.54,0.0311193,1007.46,1007.65,-0.00731861,0.04,0,242.99,1.95441,238,248.1,0.905126,4.1,0,228.391,0.783576,226.5,230.2,-0.0950864,0.2,0,1.422,0.0263637,1.2512,1.5744,-0.000813886,0.004,0,0,0,1,1,0.00333333,1,0,0,0,13.3709,0.0637256,0.0411654,18.4624,-0.976679,RUN_00183,ATM_042,1806611589,1806611888,SENSOR_FAULT,ABNORMAL,SENSOR_SPIKE,1,False,2.9382,SENSOR_SPIKE,
0,27.942,0.0589785,27.79,28.04,0.0348917,0.22,0,56.7276,0.161413,56.45,57.11,-0.0983706,-0.49,0,1006.73,0.0789674,1006.58,1006.89,0.0455281,0.13,0,188.788,1.37823,184.4,193.1,0.0362697,-2.3,0,224.469,12.733,188.8,233.5,3.28579,-30.6,0,1.41573,0.00581725,1.4016,1.4312,-4.05338e-06,0.0024,0.126667,0,0,3,1,0.01,1,0,0,0,13.4657,0.0215433,0.00354151,18.5601,-0.891574,RUN_00088,ATM_020,1798393540,1798393839,POWER_FAILURE,ABNORMAL,POWER_INSTABILITY,1,False,29.0838,POWER_INSTABILITY,
0,36.8249,0.0417172,36.73,36.93,0.0157408,0.06,0,32.4341,0.103371,32.22,32.68,-0.0523088,-0.21,0,1010.39,0.0486355,1010.28,1010.52,-0.016887,-0.08,0,284.93,8.39017,266,294.2,0.492117,0.5,0,231.52,0.673548,229.8,233.5,-0.0751662,1,0,1.95747,0.00799382,1.9368,1.9808,-0.00031643,0.0072,0,0,0,11,3,0.02,4,0.216667,2,65,12.6533,0.0279579,-0.00949826,17.6476,-0.728586,RUN_00036,ATM_037,1793915611,1793915910,COOLING_FAILURE,ABNORMAL,COOLING_DEGRADATION,1,False,0.8081,COOLING_DEGRADATION,
0,29.1557,0.0287946,29.08,29.24,0.00391551,0.04,0,58.7596,0.212027,58.18,59.08,-0.131158,-0.62,0,1010.24,0.0535074,1010.11,1010.34,-0.0290669,-0.13,0,187.018,3.49519,163.3,191.8,-0.494711,-23.5,0,205.044,0.706303,202.7,206.8,-0.0989131,-0.4,0,1.4117,0.00558406,1.3936,1.4296,-0.00013629,-0.008,1,0,0,1,1,0.00333333,1,0.02,1,6,14.9495,0.0491373,-0.0302993,20.2594,-0.438233,RUN_00077,ATM_022,1797504132,1797504431,POWER_FAILURE,ABNORMAL,POWER_UNDERVOLTAGE,1,False,27.0011,POWER_UNDERVOLTAGE,
0,29.3633,0.038671,29.26,29.44,0.015012,0.08,0,53.0711,0.251537,52.6,53.54,-0.159343,-0.54,0,1007.09,0.134272,1006.77,1007.3,-0.0859383,-0.47,0,242.86,10.8563,226,258.8,1.33526,-0.4,0,230.741,0.753276,228.9,232.8,-0.234579,-1.1,0,1.42342,0.00595601,1.4048,1.4376,1.83042e-05,-0.008,0,0,0,10110,75,0.69,174,0.696667,3,176,13.6805,0.0466126,-0.0286614,18.8135,-0.736467,RUN_00125,ATM_011,1801633564,1801633863,TAMPER,ABNORMAL,TAMPER,1,False,42.0289,TAMPER,
